cig_stat,cig_stop,cig_years,pack_years,total_alcadj,total_fatadj,tot_Kcal,totalcarbadj,total_proteinadj,totalfolate_NDSRadj,total_GlyIndex,total_GlyLoad,totalcholadj,Totalredmeatadj,totalCALCIUMadj,bmi_curc,bmi_curr,diabetes_f,panc_fh,fh_cancer,bmi_20,bmi_50,asp,asppd,ibup,ibuppd,gallblad_f,liver_comorbidity,age,agelevel,educat,race7,total_Marital,occupat,center,rndyear,sex,panc_type01,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.1210592686002522,0.1210592686002522,1,231.9121566964199,19972,18200,0.02702702702702703,0.0009330969403874065,96,793,False
#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2160.0337058200003",#,2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9287749287749287,0.9287749287749287,1,226.86366906753506,19990,18204,0.10810810810810811,0.0009326847352450998,326,351,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,"-959.9991,3205.7598850000004",#,#,#,#,#,#,"-959.9991,949.293854839914",#,#,#,0.0,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8733431516936672,0.8733431516936672,1,218.38789031008804,19990,18204,0.13513513513513514,0.0009147203791142995,593,679,False
#,#,#,"-959.9991,1219.998875",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,2.0,1.0,0.38113207547169814,0.38113207547169814,1,193.7638272636573,19972,18211,0.08108108108108109,0.0007738413063035855,101,265,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9137931034482759,0.9137931034482759,1,249.54235673531264,19965,18212,0.08108108108108109,0.0009966059508690816,265,290,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,0.0,#,#,0.0,#,#,"-959.9991,1350.998785",#,#,#,#,#,#,#,2.0,1.0,0.5,0.5,1,201.87320467178125,19952,18222,0.16216216216216217,0.0008062280076576645,10,20,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,0.0,#,0.0,#,#,#,#,#,1.0,#,#,#,#,#,1.0,0.18018018018018017,0.18018018018018017,2,263.0772404355035,19991,18222,0.10810810810810811,0.0021013213691360266,60,333,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3600.2051169799997",#,"-959.9991,1296.38593913",#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,0.0,#,1.0,#,#,#,#,1.0,0.0,0.9147727272727273,0.9147727272727273,1,212.5563503857453,19979,18231,0.16216216216216217,0.0008571325198491917,161,176,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,0.0,0.8693312836279785,0.8693312836279785,2,229.16583967774272,19990,18242,0.05405405405405406,0.0018747173389811926,1131,1301,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,"-959.9991,2208.62857646",#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,1.0,#,2.0,1.0,#,#,#,1.0,0.0,0.5,0.5,1,180.0,19939,18259,0.1891891891891892,0.0007188722327677265,1,2,False
0.0,#,#,#,#,#,#,#,#,"-959.9991,1920.29732487",#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,#,#,"-959.9991,3288.4555199000006",1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8947368421052632,0.8947368421052632,1,211.26786756041878,19990,18262,0.16216216216216217,0.000859182329511307,272,304,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,1.0,#,#,#,#,2.0,1.0,0.453125,0.453125,2,196.19226889355085,19964,18266,0.10810810810810811,0.0015670797154585896,29,64,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.42857142857142855,0.42857142857142855,3,179.6056015757036,19964,18266,0.10810810810810811,0.0021518913303719455,27,63,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3651.0258016811067",#,#,#,#,#,#,1994.0,#,1.0,0.24342105263157895,0.24342105263157895,2,242.98885471245816,19996,18271,0.05405405405405406,0.0019408660058313053,37,152,False
#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3120.0479315000002",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.12208588957055215,0.12208588957055215,1,219.00094241572145,19996,18283,0.02702702702702703,0.0009195023467356061,199,1630,False
2.0,#,"-959.9991,579.1848484459829",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,"-959.9991,2503.997705",#,#,#,#,#,#,#,1.0,0.0,0.8949152542372881,0.8949152542372881,1,294.2577419029788,19965,18284,0.13513513513513514,0.0011751873329499097,264,295,False
#,#,"-959.9991,579.1848484459829",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.8962655601659751,0.8962655601659751,1,279.97579416335185,19965,18286,0.10810810810810811,0.0011181490237284785,216,241,False
2.0,#,"-959.9991,579.1848484459829",#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2091.2519110999997",#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.8888888888888888,0.8888888888888888,1,318.1557376289035,19965,18286,0.16216216216216217,0.0012706295859841825,96,108,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3072.11942202",#,"-959.9991,2710.0907532000006",#,#,#,#,"-959.9991,1224.0800666",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.12242348532167395,0.12242348532167395,1,219.0009424294151,19996,18291,0.08108108108108109,0.0009195023468424202,196,1601,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,2.0,1.0,0.3888888888888889,0.3888888888888889,1,196.08489125868587,19972,18296,0.08108108108108109,0.0007831110199508243,42,108,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,#,#,"-959.9991,3288.4555199000006",#,#,#,#,#,#,#,#,5.0,1.0,#,#,#,#,#,0.0,0.8753894080996885,0.8753894080996885,1,269.05406672874125,19965,18303,0.10810810810810811,0.001074530542691817,281,321,False
#,#,"-959.9991,1705.9984250000002",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3288.4555199000006",#,#,#,6.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8904109589041096,0.8904109589041096,1,234.30764641854063,19957,18309,0.10810810810810811,0.000935762560752485,65,73,False
#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,949.293854839914",#,2.0,#,#,#,#,#,#,1.0,#,#,#,#,#,#,2.0,#,#,#,#,#,#,#,0.0,0.8732394366197183,0.8732394366197183,1,242.51350336713568,19990,18309,0.10810810810810811,0.000968534575788091,62,71,False
2.0,#,"-959.9991,2146.99802",#,#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.924219910846954,0.924219910846954,1,268.1213273503142,19965,18314,0.10810810810810811,0.0010708054291387046,622,673,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8816276202219482,0.8816276202219482,1,214.23270715554574,19990,18325,0.05405405405405406,0.0008823088579352122,715,811,False
#,#,#,"-959.9991,2474.997705",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,1.0,0.14787581699346405,0.14787581699346405,1,223.33876579186685,19996,18327,0.05405405405405406,0.00094238886592557,181,1224,False
#,#,"-580.2434831895191,1751.5524567896216",#,"-959.9991,2639.9978492600003",#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,0.0,#,#,#,#,#,0.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.9162995594713657,0.9162995594713657,1,246.38423638666308,19990,18328,0.16216216216216217,0.0009839932562780655,416,454,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8555183946488294,0.8555183946488294,1,219.34075358508366,19990,18328,0.02702702702702703,0.0009221529632073818,1279,1495,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,2.0,1.0,0.35135135135135137,0.35135135135135137,1,175.84538583434724,19972,18329,0.08108108108108109,0.0007022798063146641,39,111,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1894.4916546",1.0,#,1.0,#,#,#,#,#,#,#,1.0,2.0,#,#,#,0.0,0.8846153846153846,0.8846153846153846,1,234.07111518164442,19957,18344,0.13513513513513514,0.0009348179177614466,69,78,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3096.586570985981",#,#,1.0,#,#,#,#,2.0,1.0,0.34444444444444444,0.34444444444444444,1,197.60850940488697,19972,18383,0.10810810810810811,0.0007891959464988521,31,90,False
#,#,#,#,#,"-959.9991,3600.02989631",#,#,#,#,#,#,"-959.9991,2448.0961192900004",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,9.0,#,#,0.0,0.9302325581395349,0.9302325581395349,2,286.67360397955207,19990,18393,0.10810810810810811,0.0022897965974261287,120,129,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8538899430740038,0.8538899430740038,1,224.4128549280084,19990,18407,0.08108108108108109,0.0009490914080739175,900,1054,False
#,#,#,#,"-959.9991,2639.9978492600003",#,#,"-959.9991,2208.11940281",#,#,#,#,#,"-959.9991,949.293854839914",#,2.0,#,#,#,0.0,#,#,1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8658536585365854,0.8658536585365854,1,238.71540866872346,19990,18407,0.1891891891891892,0.0009670599191055404,71,82,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,1.0,0.09831029185867896,0.09831029185867896,1,219.6980296114022,19996,18424,0.02702702702702703,0.0009249398101556672,128,1302,False
2.0,#,#,#,#,#,#,#,"-959.9991,2208.04345521","-959.9991,2208.23359492",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9292307692307692,0.9292307692307692,1,247.93991770489203,19965,18426,0.10810810810810811,0.000990206234626456,604,650,False
#,#,"-959.9991,1871.998245",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2040.9981550000002",#,#,#,2.0,#,#,#,#,1.0,0.26666666666666666,0.26666666666666666,1,172.55193655858952,19890,18434,0.08108108108108109,0.0006891266439014907,24,90,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,"-959.9991,949.293854839914",#,2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8651960784313726,0.8651960784313726,1,223.86159136440557,19990,18447,0.08108108108108109,0.0009139511388788593,353,408,False
0.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,#,#,"-959.9991,3288.4555199000006",1.0,#,#,#,#,#,#,3.0,#,1.0,1.0,#,#,#,#,0.0,0.8695652173913043,0.8695652173913043,1,213.17593865148604,19908,18457,0.1891891891891892,0.0008575343927372623,40,46,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1997.8979062000003",#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.3684210526315789,0.3684210526315789,1,165.52487062984744,19972,18465,0.05405405405405406,0.0006610624073792639,98,266,False
#,#,"-959.9991,1583.998515",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,2.0,#,#,#,#,#,1.0,0.23333333333333334,0.23333333333333334,1,151.57659613083587,19952,18465,0.08108108108108109,0.0006053567005328106,7,30,False
2.0,#,"-959.9991,2879.9973",#,#,#,"-959.9991,7840.836463874805",#,#,#,#,#,"-959.9991,2304.1329322",#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,#,0.0,0.8993288590604027,0.8993288590604027,1,265.8770743067663,19965,18468,0.16216216216216217,0.0010618424780480878,134,149,False
#,"-959.9991,2122.99802","-959.9991,2879.9973",#,#,#,"-959.9991,7840.836463874805",#,#,#,#,#,"-959.9991,2304.1329322",#,#,3.0,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,#,0.0,0.8641975308641975,0.8641975308641975,1,293.3564039155739,19965,18468,0.1891891891891892,0.0011715876282194422,70,81,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.4074074074074074,0.4074074074074074,1,164.5135584969009,19964,18473,0.08108108108108109,0.0006570234950957285,33,81,False
2.0,#,"-959.9991,579.1848484459829",#,#,"-959.9991,1824.03259792",#,"-959.9991,2592.13884237",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9297520661157025,0.9297520661157025,1,294.2963989931276,19965,18489,0.16216216216216217,0.001175341719109396,225,242,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,0.0,#,#,"-959.9991,3375.996895",#,#,#,#,#,#,#,2.0,1.0,0.40384615384615385,0.40384615384615385,1,179.60534441405815,19964,18508,0.13513513513513514,0.0007172960830886139,21,52,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9208494208494209,0.9208494208494209,1,237.66423603091528,19990,18514,0.08108108108108109,0.0009618122884030021,477,518,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2231.6148772",0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9207708779443254,0.9207708779443254,1,237.99209626553846,19990,18514,0.13513513513513514,0.0009634490218675809,430,467,False
#,#,#,#,#,"-959.9991,3600.02989631",#,#,"-959.9991,1912.7403828080623",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3034.99721",0.0,#,1.0,#,#,9.0,#,#,0.0,1.0,1.0,1,240.70297599999998,19710,18519,0.16216216216216217,0.0009613038099497581,10,10,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,"-959.9991,1440.485206",#,#,#,#,#,#,"-959.9991,3288.4555199000006",1.0,#,#,6.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.88,0.88,1,236.80945833936582,19957,18526,0.16216216216216217,0.0009457541336496434,44,50,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,"-959.9991,3552.0297082",#,#,#,#,"-959.9991,2304.00158076","-819.8866861770384,2544.41373375",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9230088495575222,0.9230088495575222,2,222.27531180081755,19990,18541,0.13513513513513514,0.0018900865778195268,1043,1130,False
#,#,"-959.9991,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8495821727019499,0.8495821727019499,1,221.33008845431482,19990,18541,0.10810810810810811,0.0008981540282084171,305,359,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,"-959.9991,388.83759192087973",#,#,#,#,"-959.9991,2304.00158076","-819.8866861770384,2544.41373375",#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9230009871668312,0.9230009871668312,1,222.54154510323457,19990,18547,0.16216216216216217,0.0009471199786726286,935,1013,False
#,#,"-580.2434831895191,1751.5524567896216",#,"-959.9991,2639.9978492600003",#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3534.744644",0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,2.0,0.0,0.7530864197530864,0.7530864197530864,2,190.56013442977212,19862,18555,0.1891891891891892,0.0015220932146005376,61,81,False
#,#,"-959.9991,2591.99757",#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2710.0907532000006",#,#,#,#,"-959.9991,1224.0800666",#,#,#,#,#,#,"-959.9991,2519.997705",3.0,#,1.0,#,#,#,1994.0,#,1.0,0.21875,0.21875,1,245.84445095370307,19804,18561,0.1891891891891892,0.0009818374965035797,7,32,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,0.0,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8846153846153846,0.8846153846153846,1,261.110594911431,19965,18562,0.10810810810810811,0.0010428064242404987,115,130,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,"-959.9991,388.83759192087973",#,#,#,#,"-959.9991,2832.0421125099997",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.927765237020316,0.927765237020316,1,243.80262939269568,19979,18569,0.13513513513513514,0.0010521158736287904,411,443,False
#,#,#,#,#,"-959.9991,3600.02989631",#,#,#,#,#,#,"-959.9991,2448.0961192900004",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,9.0,#,#,0.0,0.9015151515151515,0.9015151515151515,2,282.80165278360164,19990,18571,0.08108108108108109,0.002258869506299456,119,132,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3097.7983967",#,#,#,#,#,#,#,#,#,1.0,1.0,#,9.0,#,#,0.0,0.8936170212765957,0.8936170212765957,1,292.60252709827535,19953,18571,0.13513513513513514,0.001168576844270091,42,47,False
1.0,"-959.9991,1631.9984700000002",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1224.0800666",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.2606060606060606,0.2606060606060606,1,219.30100991036088,19996,18577,0.08108108108108109,0.000875830036902658,43,165,False
1.0,"-959.9991,1631.9984700000002",#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2710.0907532000006",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.2606060606060606,0.2606060606060606,1,219.30100991036088,19996,18577,0.08108108108108109,0.000875830036902658,43,165,False
2.0,#,#,#,#,#,#,#,"-959.9991,3552.0297082",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9264448336252189,0.9264448336252189,1,247.93991770489203,19965,18581,0.08108108108108109,0.000990206234626456,529,571,False
2.0,#,"-959.9991,1751.5524567896216","-959.9991,1210.998875",#,#,#,#,#,#,#,#,#,#,#,3.0,#,0.0,#,#,#,#,#,0.0,#,#,#,#,#,1.0,#,#,#,#,#,#,#,0.0,0.8717948717948718,0.8717948717948718,1,281.0976131041246,19965,18581,0.1891891891891892,0.001122629270876892,34,39,False
#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,949.293854839914",#,2.0,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8546511627906976,0.8546511627906976,1,227.84666854304146,19990,18582,0.08108108108108109,0.0009388188587500198,147,172,False
2.0,#,"-959.9991,1751.5524567896216",#,#,#,#,#,#,#,#,#,"-959.9991,2544.1178375900004",#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,2.0,10.0,#,1.0,0.0,0.8888888888888888,0.8888888888888888,1,316.79904,19965,18593,0.1891891891891892,0.001265211295685957,8,9,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8238636363636364,0.8238636363636364,1,222.51601641316688,19990,18612,0.05405405405405406,0.0009055544681362093,145,176,False
#,#,"-580.2434831895191,1751.5524567896216",#,"-959.9991,2639.9978492600003",#,#,#,#,#,#,#,#,#,"-959.9991,2976.77104412",#,#,0.0,#,0.0,#,#,#,#,#,0.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.9194444444444444,0.9194444444444444,3,246.38423638666308,19990,18624,0.1891891891891892,0.0029519797688341964,331,360,False
#,#,"-580.2434831895191,1751.5524567896216",#,"-959.9991,2639.9978492600003",#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,0.0,#,#,#,#,#,0.0,#,#,#,#,#,1.0,#,#,#,#,2.0,0.0,0.7924528301886793,0.7924528301886793,1,200.22558105049515,19832,18624,0.1891891891891892,0.0007996478361499157,42,53,False
#,#,#,#,#,#,#,#,"-959.9991,3552.0297082",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9207828518173345,0.9207828518173345,1,219.70879947600395,19990,18641,0.05405405405405406,0.0009250238179314143,988,1073,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9102428722280888,0.9102428722280888,2,224.29082385031464,19990,18651,0.10810810810810811,0.0019215296257186635,862,947,False
2.0,#,#,#,#,#,"-959.9991,4935.5998500000005","-959.9991,2592.13884237",#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,0.0,#,#,#,#,#,#,#,2.0,#,#,#,0.0,0.9104477611940298,0.9104477611940298,1,276.56305539052977,19914,18651,0.16216216216216217,0.001104519450720303,61,67,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,2.0,1.0,0.36,0.36,1,184.8865589189019,19877,18656,0.10810810810810811,0.0007383878523265156,18,50,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,0.0,#,#,1.0,#,#,6.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8571428571428571,0.8571428571428571,1,245.583695872,19573,18662,0.13513513513513514,0.0009807961099047495,12,14,False
2.0,#,#,#,#,#,#,"-959.9991,2976.12289402",#,"-959.9991,1824.21152255",#,#,#,#,#,#,#,#,#,0.0,#,"-959.9991,3288.4555199000006",#,#,#,6.0,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8125,0.8125,1,236.062563467264,19675,18662,0.16216216216216217,0.0009427712337365845,13,16,False
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,#,#,#,#,"-959.9991,3168.09651832",#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9230769230769231,0.9230769230769231,1,224.35702117749287,19990,18677,0.13513513513513514,0.0009612811694174033,828,897,False
2.0,#,#,#,"-959.9991,2639.9978492600003",#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9287257019438445,0.9287257019438445,1,254.28645864509696,19965,18677,0.13513513513513514,0.0010155526349377721,430,463,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1350.998785",#,#,#,#,#,#,#,2.0,1.0,0.4146341463414634,0.4146341463414634,1,160.67152859229577,19964,18689,0.08108108108108109,0.000641679447229707,34,82,False
#,#,"-580.2434831895191,1751.5524567896216",#,"-959.9991,2639.9978492600003",#,#,#,"-959.9991,388.83759192087973",#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,0.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8777348777348777,0.8777348777348777,1,228.81594576708463,19990,18706,0.16216216216216217,0.000976567621117024,682,777,False
#,#,#,"-82.38616482468876,221.0522090861",#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2233.6356075",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,1.0,0.46153846153846156,0.46153846153846156,1,178.5803973151614,19996,18711,0.08108108108108109,0.0007132027163694321,12,26,False
#,#,"-959.9991,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,10.0,#,1.0,0.0,0.9166666666666666,0.9166666666666666,1,265.01858703924904,19965,18712,0.10810810810810811,0.0010584139077214057,55,60,False
#,#,"-959.9991,1496.998605","-959.9991,221.0522090861",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,5.0,#,#,#,#,#,#,1.0,0.2,0.2,1,263.1802956860376,19991,18725,0.10810810810810811,0.0010510722598905127,26,130,False
#,#,#,"-959.9991,221.0522090861",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2887.9973449999998",#,#,#,#,#,#,#,#,1.0,0.1454983922829582,0.1454983922829582,1,220.71475233439205,19996,18729,0.05405405405405406,0.0009328705147344583,181,1244,False
1.0,#,"-959.9991,1496.998605",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,5.0,1.0,#,#,#,#,#,1.0,0.2631578947368421,0.2631578947368421,1,218.78881399626138,19890,18729,0.13513513513513514,0.0008737844623449735,5,19,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,5972.8610475490095",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,9.0,#,1.0,0.0,0.9428571428571428,0.9428571428571428,1,291.82135753338207,19953,18742,0.10810810810810811,0.0011654570603296186,33,35,False
