Specified Values,Specified Attribute Names,Class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_7, R_11, R_15",1.0,0.1615055828898458,0.8333333333333334,1,41.84535640178687,9982,8914,0.3,0.00029767957366213176,15,18,False
"1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_3, R_10, R_11, R_12, R_13, R_15",1.0,0.1,1.0,1,64.33333333333333,8914,8914,0.45,0.00045765458549452585,0,0,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_7, R_8, R_15",1.0,1.0,1.0,1,41.54771712,9985,8915,0.35,0.00029556222678959717,12,12,False
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_1, A_2, R_10, R_11, R_13, R_15",1.0,0.30794614765743855,0.8888888888888888,1,48.1432989958144,9982,8917,0.3,0.00034248188932023513,16,18,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_2, A_3, R_1, R_4, R_5, R_9",0.0,0.0683823953129502,0.7647058823529411,1,56.342025162752,9817,8918,0.3,0.0004008060026701774,13,17,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_11, R_12, R_15",0.0,0.08101311022241207,0.7777777777777778,1,38.616,9984,8921,0.35,0.00027470657212626856,7,9,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, R_2, R_3, R_4, R_6",0.0,0.0016310376661280196,0.5263157894736842,1,37.10541145836749,9795,8923,0.3,0.00026396054456864776,10,19,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_3, R_11, R_13, R_15",1.0,0.44913710714186356,0.9230769230769231,1,66.299060736,9836,8924,0.3,0.00047163838072244264,12,13,False
"1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_9, R_10, R_14",0.0,1.0,1.0,1,41.0,9900,8935,0.35,0.0002916658757296719,5,5,False
"0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_2, R_10",1.0,1.0,1.0,2,51.152428970495286,9963,8937,0.3,0.0007277764873843584,26,26,False
"0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_6, R_14",1.0,0.02824752489999998,0.7,1,32.4966744609325,9908,8940,0.25,0.0051383927790732,14,20,False
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_2, A_3, R_5, R_6, R_15",0.0,0.08966986063941502,0.7857142857142857,1,47.2611897344,9979,8944,0.3,0.0003362067388270721,11,14,False
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_0, R_13",1.0,0.04619669605191048,0.7352941176470589,1,45.845536888886855,9930,8947,0.25,0.004432563089861347,25,34,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_14, R_15",1.0,0.06313160480526328,0.7586206896551724,1,52.69165766181564,9977,8957,0.25,0.00037483801159954967,22,29,False
"1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, R_4, R_5, R_6, R_11, R_15",0.0,0.056313514709472656,0.75,1,44.3888,9702,8968,0.35,0.0003157731274290064,6,8,False
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_3, R_2, R_5, R_8",1.0,0.030713071210289808,0.7058823529411765,1,51.1787048853504,9916,8973,0.3,0.00036407516534380885,12,17,False
"0.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_1, A_2, A_3, R_0, R_7, R_8",0.0,1.0,1.0,1,56.871318528,9745,8975,0.3,0.000404571290789518,13,13,False
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_6, R_7, R_11, R_15",1.0,1.0,1.0,1,43.8,9955,8976,0.4,0.00031158452090145435,7,7,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_3, R_0, R_6, R_14",1.0,0.08966986063941502,0.7857142857142857,1,42.35902876645528,9988,8979,0.25,0.0003013337370786962,22,28,False
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_2, A_3, R_5, R_8, R_9, R_11, R_13, R_15",1.0,1.0,1.0,1,46.0,9119,8989,0.4,0.00032723488496499774,2,2,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, R_2, R_3, R_7, R_11, R_12, R_14",1.0,0.006046617599999997,0.6,1,42.4,9680,8990,0.4,0.00030162519831556316,3,5,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_3, R_15",1.0,0.12086380610771207,0.8095238095238095,1,58.38949849402704,9947,8994,0.25,0.00041537132223601846,17,21,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_5, R_8, R_12",1.0,0.41890388788459276,0.9166666666666666,1,43.399462400000004,9999,9002,0.3,0.00030873517578275535,11,12,False
"1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_2, A_3, R_10, R_15",1.0,0.07253815028640576,0.7692307692307693,1,42.468600775045125,9966,9008,0.25,0.00030211321063578926,20,26,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_2, R_4, R_9, R_15",1.0,0.017341529915832606,0.6666666666666666,1,41.972925603840004,9899,9010,0.35,0.00029858707568732593,10,15,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_13",0.0,1.0,1.0,3,42.158431356695345,9969,9014,0.3,0.0008997201805638884,20,20,False
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_1, A_3, R_6, R_7, R_10, R_15",1.0,0.0449794624657894,0.7333333333333333,1,53.780843868160005,9971,9021,0.3,0.0003825862664460401,11,15,False
"1.0, 1.0, 1.0, 1.0","A_0, A_2, R_10, R_11",1.0,0.15551349036941284,0.8301886792452831,1,41.385596784253075,9982,9027,0.2,0.0002944089348457138,44,53,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_5, R_6",0.0,1.0,1.0,1,47.220930325003636,9952,9029,0.3,0.00033592034136614653,21,21,False
"0.0, 0.0, 1.0, 1.0, 1.0","A_2, A_3, R_0, R_1, R_8",1.0,0.2630755761638284,0.875,1,45.91710651119262,9999,9030,0.25,0.00032664519711121014,28,32,False
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_3, R_6, R_7, R_9, R_11",1.0,0.1,1.0,1,30.6,9032,9032,0.5,0.00021768233652019416,0,0,False
"1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_1, R_3, R_9, R_15",1.0,0.10737418240000006,0.8,1,35.668991999999996,9786,9036,0.35,0.0002537421411725527,8,10,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_7, R_8, R_15",1.0,0.1615055828898458,0.8333333333333334,1,40.73181952,9885,9037,0.3,0.0002897580929357011,10,12,False
"1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_1, R_13, R_15",1.0,0.056313514709472656,0.75,1,53.54757632,9833,9043,0.3,0.00038092684733107907,9,12,False
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_3, R_0, R_1, R_2, R_6, R_7, R_8",0.0,1.0,1.0,1,59.25,9983,9044,0.4,0.00042149275943861126,4,4,False
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_6, R_12",1.0,0.07253815028640576,0.7692307692307693,1,43.78687950451349,9995,9045,0.25,0.00031149118429642806,20,26,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_7, R_15",1.0,0.1615055828898458,0.8333333333333334,1,57.34026144834983,9971,9047,0.25,0.0004079072578024707,25,30,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_3, R_6, R_14",1.0,0.03457161303360778,0.7142857142857143,1,59.2864923648,9860,9050,0.3,0.00042175235889072927,10,14,False
"1.0, 0.0, 1.0, 1.0","A_2, A_3, R_2, R_10",1.0,0.08676661257982447,0.7831325301204819,1,40.18249324674336,9977,9056,0.2,0.0002858502946783666,65,83,False
"0.0, 0.0, 1.0, 0.0, 1.0","A_1, A_3, R_2, R_9, R_14",1.0,0.13443063274931202,0.8181818181818182,2,50.03467583073013,9991,9056,0.25,0.0007118735386839099,27,33,False
"0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_3, R_5, R_6, R_11",0.0,0.1615055828898458,0.8333333333333334,1,52.66934784,9952,9061,0.3,0.00037467930394790986,10,12,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_5, R_6, R_12",0.0,1.0,1.0,1,38.6768,9619,9061,0.35,0.00027513909127857013,8,8,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_2, R_3, R_11",1.0,1.0,1.0,1,41.20928315392,9755,9062,0.3,0.00029315467461658764,15,15,False
"0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, A_3, R_2, R_4, R_5, R_9, R_14",0.0,1.0,1.0,1,59.63199999999999,9868,9063,0.4,0.0004242102317441901,7,7,False
"0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_10",0.0,1.0,1.0,1,46.6046533632,9894,9065,0.3,0.0003315362691769641,14,14,False
"0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_5, R_9, R_15",1.0,1.0,1.0,1,47.992768,9873,9067,0.35,0.0003414110416441701,10,10,False
"0.0, 0.0, 1.0, 1.0","A_0, A_2, R_0, R_1",1.0,0.13141323697825358,0.8163265306122449,1,47.59245463892895,9990,9077,0.2,0.000338563291716778,40,49,False
"1.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_6",0.0,0.13986145654401227,0.8214285714285714,1,46.40110405639582,9979,9083,0.2,0.0003300882597422517,46,56,False
"0.0, 1.0, 1.0, 1.0, 0.0","A_2, A_3, R_9, R_13, R_15",1.0,0.03457161303360778,0.7142857142857143,1,35.756698517355694,9957,9085,0.25,0.004619623144814488,20,28,False
"1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_11",1.0,0.0016310376661280196,0.5263157894736842,1,39.41946198851584,9988,9088,0.25,0.0002804222415042192,10,19,False
"1.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_4, R_14",1.0,0.3486784401000001,0.9,1,61.490944,9925,9088,0.3,0.00043743439100498083,9,10,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_1, R_7, R_9, R_14, R_15",0.0,0.056313514709472656,0.75,1,49.25,9944,9092,0.4,0.00035035474096795956,3,4,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_5, R_6, R_15",0.0,1.0,1.0,2,53.0,9979,9098,0.35,0.0007540629957889079,4,4,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_5, R_6, R_7, R_12",0.0,0.017341529915832606,0.6666666666666666,1,42.6,9619,9101,0.35,0.0003030479586849762,4,6,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_9, R_12",1.0,1.0,1.0,1,41.642137366528,9940,9104,0.3,0.00029623391371374835,18,18,False
"1.0, 1.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_0, R_15",1.0,0.17490122876598085,0.84,2,64.80199758849035,9971,9106,0.25,0.0009219771402770306,21,25,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_10, R_12, R_14",0.0,1.0,1.0,2,45.19918335999999,9960,9108,0.3,0.0006430760681444104,12,12,False
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_3, R_4, R_10, R_15",1.0,0.07253815028640576,0.7692307692307693,1,40.451392512,9929,9111,0.3,0.0002877631907682237,10,13,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_3, R_4, R_15",1.0,0.18814528037496547,0.8461538461538461,1,45.408053248,9940,9111,0.3,0.00032302389306725597,11,13,False
"0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_9",1.0,0.01009895532367115,0.631578947368421,1,51.95377143847322,9875,9112,0.25,0.0003695888352210124,12,19,False
"1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_0, R_2, R_5, R_6, R_9, R_13, R_14, R_15",0.0,0.1,1.0,1,48.5,9114,9114,0.55,0.0003450193895826607,0,0,False
"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_1, R_2, R_4, R_5",0.0,1.0,1.0,1,53.2096,9974,9115,0.35,0.0003785225507615988,8,8,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_8, R_12",1.0,1.0,1.0,1,45.20751693479936,9999,9122,0.3,0.00032159731747200557,18,18,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, R_5, R_8, R_12, R_13",1.0,1.0,1.0,1,51.535039999999995,9958,9122,0.3,0.00036661006274057734,9,9,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_3, R_4, R_14",1.0,0.017341529915832606,0.6666666666666666,1,41.58656256,9840,9124,0.3,0.00029583856555241917,8,12,False
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_3, R_4, R_6, R_9",0.0,0.03457161303360778,0.7142857142857143,1,45.839999999999996,9981,9125,0.35,0.0003260966766694673,5,7,False
"1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_4, R_12",1.0,0.08101311022241207,0.7777777777777778,1,44.892953737582566,9940,9128,0.25,0.00031935957721862605,21,27,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_13, R_14",1.0,0.13986145654401227,0.8214285714285714,1,50.50717618576122,9988,9129,0.25,0.0003592980432403141,23,28,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_1, R_7, R_12, R_13, R_14",0.0,1.0,1.0,1,37.2,9959,9133,0.4,0.0002646334287108243,7,7,False
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_2, R_6, R_12",0.0,0.1253815679310719,0.8125,1,41.435463323648,9921,9134,0.3,0.0002947636755257682,13,16,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_4",0.0,0.006046617599999997,0.6,1,44.375488000000004,9892,9135,0.3,0.00031567842849881825,6,10,False
"1.0, 0.0, 0.0, 0.0","A_2, A_3, R_2, R_10",0.0,0.1374480313359605,0.82,1,47.7853486741904,9983,9142,0.2,0.0003399355016611088,41,50,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_11, R_12, R_15",1.0,1.0,1.0,1,41.319314944,9958,9148,0.35,0.0002939374189680946,13,13,False
"0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_9, R_11",1.0,1.0,1.0,1,41.760000000000005,9875,9152,0.35,0.0002970723651334415,6,6,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_2, R_11, R_13, R_15",1.0,1.0,1.0,2,73.4256,9971,9153,0.35,0.0010446703378037365,8,8,False
"0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_2, R_4, R_7, R_15",1.0,1.0,1.0,1,48.0,9910,9154,0.4,0.0003414624886591281,3,3,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_0, R_1, R_8, R_15",1.0,0.056313514709472656,0.75,1,52.97408256,9880,9155,0.3,0.00037684712636191077,9,12,False
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_2, A_3, R_3, R_10, R_15",1.0,0.017341529915832606,0.6666666666666666,1,46.681920000000005,9937,9156,0.3,0.00033208592872054847,6,9,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_2, R_6, R_7",0.0,0.056313514709472656,0.75,1,43.378373120000006,9879,9159,0.3,0.0003085851508237381,9,12,False
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_3, R_1, R_4, R_12",1.0,0.04866434177987885,0.7391304347826086,1,34.87054498610702,9916,9170,0.25,0.003200491369038499,17,23,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_2, R_3",1.0,1.0,1.0,1,45.0910208,9898,9175,0.3,0.00032076858705309394,13,13,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_2, A_3, R_0, R_3, R_10, R_11",1.0,0.017341529915832606,0.6666666666666666,1,35.519999999999996,9760,9175,0.35,0.00025268224160775475,4,6,False
"1.0, 0.0, 1.0, 1.0","A_0, A_3, R_8, R_12",1.0,0.1615055828898458,0.8333333333333334,1,48.46835689064534,9999,9184,0.2,0.0003447942867728866,40,48,False
"1.0, 1.0, 1.0, 1.0","A_0, A_3, R_13, R_15",1.0,0.06502825898189644,0.7608695652173914,1,48.20824284790848,9971,9186,0.2,0.0003429438870152176,35,46,False
"0.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_2, A_3, R_0, R_5, R_13, R_15",1.0,0.08101311022241207,0.7777777777777778,1,39.48704,9923,9186,0.3,0.0002809029780871362,7,9,False
"1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_13",0.0,1.0,1.0,4,36.64641062385361,9969,9190,0.25,0.0010427812143371138,29,29,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_11, R_12, R_14, R_15",0.0,1.0,1.0,1,46.333333333333336,9984,9192,0.4,0.00032960615224735283,3,3,False
"1.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_12",1.0,0.27084682909841135,0.8775510204081632,5,44.653467822268844,9999,9196,0.2,0.018409425016030816,43,49,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_3, R_4, R_14, R_15",1.0,0.017341529915832606,0.6666666666666666,1,44.519999999999996,9644,9196,0.35,0.0003167064582313413,4,6,False
"0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_2",1.0,0.2934572750251115,0.8846153846153846,1,46.75006802318999,9963,9200,0.2,0.00033257072025379126,46,52,False
"1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_5, R_11",0.0,0.10737418240000006,0.8,1,42.22786608157715,9948,9202,0.25,0.0003004006717287441,20,25,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_1, R_2, R_5, R_7, R_12",0.0,0.017341529915832606,0.6666666666666666,1,50.839999999999996,9973,9204,0.4,0.00036166568590479314,4,6,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_3, R_1, R_3, R_7, R_9",1.0,1.0,1.0,1,45.03238399999999,9990,9205,0.35,0.0003203514564769479,10,10,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_9, R_10",1.0,0.07253815028640576,0.7692307692307693,1,43.707362257814864,9977,9206,0.25,0.0003109255143599898,20,26,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_0, R_6, R_8",0.0,1.0,1.0,1,64.16,9819,9207,0.3,0.0004564215265077012,6,6,False
"1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_4, R_5, R_11",0.0,0.08101311022241207,0.7777777777777778,1,42.68992,9944,9211,0.3,0.0003036876317470643,7,9,False
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_6, R_13",1.0,0.09669935836937649,0.7916666666666666,1,48.31257274891224,9995,9217,0.25,0.0003436860692576822,19,24,False
"0.0, 1.0, 1.0, 1.0","A_2, R_0, R_1, R_8",1.0,0.1615055828898458,0.8333333333333334,1,46.35334554077523,9999,9222,0.2,0.00032974851512561685,35,42,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_6, R_9",1.0,1.0,1.0,2,63.5,9774,9222,0.35,0.0009034528345772764,2,2,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_3, R_7, R_10, R_11",1.0,0.009094947017729282,0.625,1,53.2512,9995,9223,0.35,0.0003788184849184367,5,8,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_10, R_12, R_14",1.0,1.0,1.0,1,54.4,9884,9224,0.4,0.00038699082048034516,5,5,False
"0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_6",0.0,0.05995718262769125,0.7547169811320755,1,57.598273094458136,9992,9225,0.2,0.004290787674089898,40,53,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_6, R_12",0.0,1.0,1.0,1,46.01856,9979,9225,0.35,0.0003273669171272793,9,9,False
"0.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_3, R_4, R_7, R_10, R_15",1.0,0.13443063274931202,0.8181818181818182,1,35.91744,9858,9226,0.3,0.0002555095510138524,9,11,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_2, R_0, R_2, R_5, R_6, R_15",0.0,0.13443063274931202,0.8181818181818182,1,49.055424,9962,9227,0.35,0.000348970565859765,9,11,False
"0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_1, R_2, R_6, R_7",1.0,1.0,1.0,1,40.5,9554,9228,0.4,0.0002881089748061393,2,2,False
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_0, R_4",1.0,1.0,1.0,3,48.31577924816355,9910,9230,0.25,0.0010311266389739365,24,24,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_3, R_1, R_3, R_9, R_10",1.0,0.017341529915832606,0.6666666666666666,1,45.837062360924165,9982,9233,0.25,0.00032607577888718364,12,18,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, R_7, R_11, R_13, R_14, R_15",0.0,1.0,1.0,1,39.25,9980,9239,0.35,0.00027921672249730785,4,4,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_8, R_10, R_12",1.0,0.006046617599999997,0.6,2,46.90192363519999,9856,9243,0.3,0.0006673019819739904,9,15,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_3, R_6, R_11, R_12",1.0,0.04139739548230255,0.7272727272727273,1,42.072755944455665,9966,9243,0.25,0.004539381901094628,16,22,False
"0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_4",1.0,0.03457161303360778,0.7142857142857143,1,35.99550962253461,9923,9244,0.25,0.0046504765891890515,20,28,False
"0.0, 0.0, 1.0","A_1, A_3, R_2",1.0,0.06788776891818736,0.7641509433962265,1,40.792897267792284,9991,9247,0.15,0.00029019258793076043,81,106,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_1, A_3, R_0, R_4, R_8, R_9, R_15",1.0,1.0,1.0,1,50.4,9991,9248,0.35,0.0003585356130920845,5,5,False
"0.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, R_4, R_5, R_6, R_7",0.0,0.04139739548230255,0.7272727272727273,1,52.2998784,9729,9252,0.3,0.0003720509715632037,8,11,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_3, R_7, R_11, R_14",1.0,1.0,1.0,1,34.862784,9936,9254,0.35,0.000248006937213034,10,10,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, R_1, R_5, R_11, R_15",0.0,0.3486784401000001,0.9,1,50.948992,9811,9258,0.3,0.0003624410333957085,9,10,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_12, R_14",1.0,1.0,1.0,1,62.0,9627,9273,0.35,0.0004410557145180405,5,5,False
"1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_12, R_13, R_15",0.0,1.0,1.0,1,36.0,9948,9274,0.4,0.0002560968664943461,3,3,False
"0.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_4",1.0,1.0,1.0,1,42.666666666666664,9972,9277,0.3,0.0003035222121414472,3,3,False
"0.0, 1.0, 1.0, 1.0, 0.0","A_2, R_0, R_5, R_8, R_9",1.0,0.3675725423828692,0.9047619047619048,1,42.23896193477509,9991,9277,0.25,0.0003004796054297184,19,21,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_3, R_13",1.0,0.03457161303360778,0.7142857142857143,1,44.1901605456026,9947,9281,0.25,0.0057091928755795725,15,21,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_2, A_3, R_9, R_11, R_13, R_15",1.0,0.02824752489999998,0.7,1,43.547904,9823,9281,0.3,0.0003097911599110167,7,10,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_3, R_8, R_10, R_12",1.0,0.38554328942953164,0.9090909090909091,1,50.116300184874646,9999,9286,0.25,0.0003565174288232337,20,22,False
"1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_8, R_12",1.0,0.04717852373687206,0.7368421052631579,2,46.62014778890649,9885,9287,0.25,0.0006632929869023484,14,19,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_7, R_9, R_15",1.0,1.0,1.0,1,61.736000000000004,9937,9290,0.35,0.00043917767083041526,7,7,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_7, R_8, R_10, R_14",1.0,1.0,1.0,1,66.33333333333333,9813,9290,0.4,0.0004718821891886562,3,3,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_13, R_15",0.0,1.0,1.0,2,50.28,9793,9296,0.35,0.0007153639137408734,6,6,False
"0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_6",0.0,1.0,1.0,6,51.354874782465636,9979,9297,0.25,0.002191970418499827,24,24,False
